day,hour,temperature,wind,sharedbikes
170,14,155,170,1255
170,15,160,160,1373
170,16,160,160,1970
170,17,160,170,3338
170,18,155,120,2810
170,19,150,150,1683
170,20,150,110,1021
170,21,145,70,732
170,22,140,80,677
170,23,140,80,584
171,0,140,100,203
171,1,130,90,105
171,2,130,80,80
171,3,120,80,34
171,4,110,70,46
171,5,110,70,126
171,6,110,80,668
171,7,115,80,2135
171,8,125,80,4302
171,9,140,65,2076
171,10,155,75,1075
171,11,170,100,1021
171,12,170,150,1230
171,13,170,170,1322
171,14,160,130,1327
171,15,160,150,1370
171,16,165,120,1935
171,17,170,150,3833
171,18,170,100,3709
171,19,160,110,2245
171,20,150,90,1225
171,21,145,90,786
171,22,135,65,507
171,23,130,60,332
172,0,130,50,201
172,1,130,60,148
172,2,130,70,92
172,3,125,65,53
172,4,120,40,50
172,5,110,20,127
172,6,110,35,781
172,7,115,60,2505
172,8,125,100,4557
172,9,130,110,2125
172,10,140,100,1033
172,11,145,60,933
172,12,150,70,1307
172,13,155,90,1300
172,14,160,110,1253
172,15,160,80,1370
172,16,165,110,1924
172,17,160,150,3861
172,18,160,150,3841
172,19,160,90,2246
172,20,160,110,1142
172,21,155,110,835
172,22,150,80,664
172,23,150,90,433
173,0,150,65,224
173,1,150,120,147
173,2,140,120,84
173,3,140,90,70
173,4,140,80,44
173,5,135,90,120
173,6,130,70,796
173,7,140,80,2400
173,8,140,65,4578
173,9,145,70,2029
173,10,155,80,998
173,11,165,120,1016
173,12,175,205,1294
173,13,190,250,1374
173,14,190,230,1339
173,15,190,250,1395
173,16,190,270,2030
173,17,180,240,3834
173,18,175,230,3823
173,19,170,195,2178
173,20,160,170,1294
173,21,155,150,907
173,22,150,80,691
173,23,140,60,451
174,0,135,60,260
174,1,135,50,164
174,2,130,60,77
174,3,130,30,63
174,4,125,50,50
174,5,120,40,134
174,6,125,20,752
174,7,135,20,2349
174,8,155,120,4702
174,9,165,170,2351
174,10,185,215,1195
174,11,190,260,1211
174,12,200,280,1524
174,13,200,300,1598
174,14,200,260,1542
174,15,200,260,1645
174,16,195,240,2208
174,17,185,270,4013
174,18,180,260,3954
174,19,170,195,2323
174,20,165,130,1327
174,21,160,110,1021
174,22,155,120,757
174,23,145,80,514
175,0,140,65,362
175,1,135,70,203
175,2,135,70,112
175,3,130,100,83
175,4,130,90,67
175,5,130,110,144
175,6,120,140,640
175,7,135,150,2171
175,8,155,180,4286
175,9,165,190,2289
175,10,185,200,1283
175,11,190,220,1237
175,12,200,220,1642
175,13,200,230,1724
175,14,200,250,1604
175,15,200,240,1714
175,16,200,210,2347
175,17,200,220,3879
175,18,185,190,3317
175,19,170,180,2063
175,20,170,170,1243
175,21,170,210,780
176,0,125,120,197
176,1,125,140,94
176,2,130,180,55
176,3,130,210,14
176,4,130,170,27
176,5,130,110,101
176,6,130,100,574
176,7,135,80,1999
176,8,155,90,3971
176,9,170,150,1957
176,10,160,160,536
176,11,175,130,545
176,12,160,100,930
176,13,175,230,943
176,14,180,285,942
176,15,165,320,1179
176,16,160,340,1386
176,17,155,265,3050
176,18,140,275,3095
176,19,130,240,1747
176,20,130,185,1002
176,21,130,185,686
176,22,130,210,485
176,23,130,195,296
177,0,120,200,166
177,1,120,160,120
177,2,120,160,80
177,3,120,150,52
177,4,120,140,45
177,5,120,175,89
177,6,120,210,590
177,7,110,195,1730
177,8,125,195,3952
177,9,130,210,1942
177,10,140,200,845
177,11,160,200,830
177,12,160,225,1086
177,13,170,220,878
177,14,180,220,1060
177,15,185,235,1122
177,16,180,270,1679
177,17,170,230,3465
177,18,165,200,3433
177,19,155,190,2020
177,20,150,140,1145
177,21,140,75,799
177,22,135,75,559
177,23,125,45,379
178,0,120,90,271
178,1,125,85,171
178,2,125,110,63
178,3,130,90,63
178,4,130,100,46
178,5,135,130,125
178,6,140,120,636
178,7,140,180,2226
178,8,150,240,4176
178,9,150,240,2079
178,10,150,250,1050
178,11,145,240,813
178,12,140,185,350
178,13,140,150,258
178,14,140,175,228
178,15,140,120,253
178,16,140,90,434
178,17,140,100,967
178,18,140,70,1032
178,19,140,65,1084
178,20,140,80,824
178,21,140,100,628
178,22,130,100,484
178,23,130,110,392
179,0,130,100,146
179,1,130,140,89
179,2,130,150,58
179,3,130,150,39
179,4,130,140,49
179,5,125,170,115
179,6,115,130,660
179,7,120,160,2200
179,8,125,140,4413
179,9,130,180,2115
179,10,145,180,1055
179,11,160,170,1022
179,12,165,220,1344
179,13,170,220,1402
179,14,180,210,1332
179,15,175,210,1448
179,16,180,240,1948
179,17,180,195,3671
179,18,170,170,3526
179,19,170,180,2053
179,20,160,220,1235
179,21,150,150,850
179,22,140,100,720
179,23,140,80,585
180,0,140,120,328
180,1,140,90,199
180,2,140,70,150
180,3,135,80,76
180,4,130,90,76
180,5,130,80,140
180,6,130,55,606
180,7,140,80,2087
180,8,145,90,4009
180,9,150,130,2161
180,10,160,120,1135
180,11,160,140,1152
180,12,170,120,1135
180,13,150,155,966
180,14,160,140,960
180,15,170,100,1407
180,16,180,90,2098
180,17,180,130,3379
180,18,170,90,3005
180,19,160,40,1699
180,20,150,55,869
180,21,150,65,644
180,22,140,70,818
180,23,135,80,730
181,0,140,80,241
181,1,140,70,146
181,2,140,60,75
181,3,150,65,47
181,4,150,70,56
181,5,150,90,125
181,6,150,120,663
181,7,150,100,2324
181,8,155,120,4388
181,9,160,150,2033
181,10,160,190,1037
181,11,155,195,1090
181,12,155,180,1097
181,13,150,215,939
181,14,150,195,532
181,15,145,150,370
181,16,145,160,575
181,17,150,140,2184
181,18,150,130,1910
181,19,150,140,1528
181,20,140,150,931
181,21,140,170,620
181,22,130,150,455
181,23,125,140,310
182,0,115,110,187
182,1,110,100,109
182,2,110,100,82
182,3,110,60,65
182,4,110,50,48
182,5,110,60,46
182,6,110,100,357
182,7,110,90,1396
182,8,120,120,1587
182,9,120,70,714
182,10,125,100,464
182,11,130,130,437
182,12,135,140,655
182,13,130,160,814
182,14,135,160,848
182,15,140,160,1045
182,16,145,170,1735
182,17,145,180,2595
182,18,130,90,3002
182,19,130,130,1741
182,20,130,180,986
182,21,130,185,672
182,22,130,185,520
182,23,120,185,329
183,0,120,195,168
183,1,110,160,110
183,2,110,195,70
183,3,105,170,46
183,4,110,180,41
183,5,105,185,102
183,6,100,140,650
183,7,105,170,2343
183,8,115,150,4553
183,9,135,165,2371
183,10,145,180,1196
183,11,160,195,1273
183,12,170,210,1585
183,13,175,250,1611
183,14,170,230,1429
183,15,170,250,1507
183,16,170,230,2121
183,17,170,180,3632
183,18,165,170,3842
183,19,160,120,2027
183,20,160,175,1156
183,21,160,180,874
183,22,150,130,758
183,23,150,180,512
184,0,150,190,279
184,1,150,170,125
184,2,150,185,81
184,3,150,180,46
184,4,155,200,44
184,5,160,190,121
184,6,160,160,527
184,7,150,205,1289
184,8,140,205,2786
184,9,140,160,1977
184,10,155,170,1125
184,11,165,220,1136
184,12,175,230,1478
184,13,175,240,1507
184,14,180,250,1505
184,15,170,240,1297
184,16,165,225,1883
184,17,165,240,3732
184,18,160,205,3472
184,19,160,190,1855
184,20,150,180,1063
184,21,145,195,792
184,22,140,195,742
184,23,130,160,534
185,0,130,180,326
185,1,120,150,191
185,2,120,150,170
185,3,110,110,109
185,4,110,120,89
185,5,110,130,135
185,6,110,140,581
185,7,110,130,2060
185,8,120,140,4214
185,9,135,120,2388
185,10,150,140,1302
185,11,150,110,1351
185,12,160,100,1670
185,13,160,140,1731
185,14,165,120,1713
185,15,175,110,1907
185,16,170,120,2409
185,17,165,130,3767
185,18,165,65,3244
185,19,150,40,1853
185,20,135,40,1232
185,21,135,0,916
185,22,120,40,703
185,23,120,50,722
186,0,120,40,240
186,1,115,50,107
186,2,110,50,99
186,3,110,40,76
186,4,100,50,67
186,5,100,50,131
186,6,100,40,637
186,7,100,60,2124
186,8,120,30,4498
186,9,140,90,2288
186,10,160,150,1156
186,11,165,240,1076
186,12,175,310,1335
186,13,170,300,1446
186,14,170,290,1351
186,15,170,300,1552
186,16,170,240,2190
186,17,165,240,4090
186,18,160,190,3955
186,19,150,170,2035
186,20,140,130,1130
186,21,145,160,693
186,22,150,190,530
186,23,150,170,332
187,0,150,130,209
187,1,140,170,126
187,2,140,90,83
187,3,130,80,46
187,4,125,75,48
187,5,115,0,114
187,6,110,60,716
187,7,110,65,2508
187,8,130,55,4798
187,9,150,125,2316
187,10,160,230,1208
187,11,170,280,1182
187,12,180,290,1409
187,13,180,250,1528
187,14,180,260,1490
187,15,175,270,1631
187,16,170,240,2173
187,17,160,220,3966
187,18,155,195,3862
187,19,150,180,1979
187,20,140,190,1161
187,21,140,160,833
187,22,140,160,640
187,23,140,150,410
188,0,130,90,212
188,1,125,100,128
188,2,120,80,63
188,3,110,65,60
188,4,115,35,46
188,5,115,120,126
188,6,110,100,684
188,7,115,65,2447
188,8,130,90,4833
188,9,145,170,2361
188,10,150,250,1212
188,11,165,295,1126
188,12,175,330,1554
188,13,175,305,1534
188,14,180,320,1373
188,15,180,330,1717
188,16,170,310,2097
188,17,160,280,4100
188,18,160,230,3930
188,19,150,190,2045
188,20,145,120,1206
188,21,140,80,915
188,22,140,65,698
188,23,130,65,474
189,0,125,50,250
189,1,120,50,162
189,2,120,50,90
189,3,120,65,65
189,4,115,130,54
189,5,110,130,130
189,6,110,130,678
189,7,110,110,2380
189,8,125,120,4718
189,9,140,140,2430
189,10,160,230,1155
189,11,165,260,1207
189,12,170,290,1514
189,13,170,270,1599
189,14,175,250,1523
189,15,180,250,1634
189,16,180,260,2190
189,17,170,220,3905
189,18,160,200,3536
189,19,150,150,1931
189,20,140,150,1219
189,21,140,120,899
189,22,135,80,710
189,23,130,80,583
190,0,130,75,346
190,1,120,80,200
190,2,115,50,152
190,3,110,60,91
190,4,110,50,50
190,5,105,40,132
190,6,95,40,576
190,7,95,40,2111
190,8,110,40,4470
190,9,135,100,2799
190,10,155,170,1333
190,11,160,170,1308
190,12,170,170,1741
190,13,175,130,1785
190,14,180,160,1702
190,15,180,160,1918
190,16,175,160,2445
190,17,165,170,3952
190,18,155,170,3282
190,19,135,150,1864
190,20,130,130,1034
190,21,130,130,797
190,22,120,70,725
190,23,130,60,690
191,0,130,170,179
191,1,130,120,142
191,2,140,170,80
191,3,140,140,45
191,4,145,150,52
191,5,150,180,130
191,6,140,170,601
191,7,145,150,2117
191,8,150,140,4334
191,9,160,150,2088
191,10,165,160,658
191,11,170,150,527
191,12,175,150,676
191,13,180,160,618
191,14,175,140,493
191,15,180,120,729
191,16,180,120,1234
191,17,175,120,1923
191,18,170,120,1908
191,19,170,110,1005
191,20,165,90,531
191,21,160,100,319
191,22,160,100,198
191,23,160,120,154
192,0,160,150,101
192,1,160,120,70
192,2,160,80,57
192,3,160,70,41
192,4,160,70,35
192,5,160,65,122
192,6,160,90,659
192,7,160,70,2182
192,8,160,100,4325
192,9,165,160,1794
192,10,170,130,468
192,11,175,140,686
192,12,180,165,986
192,13,190,160,1159
192,14,195,190,1111
192,15,195,200,1237
192,16,180,160,1881
192,17,175,160,2355
192,18,160,170,2590
192,19,160,120,1576
192,20,160,80,985
192,21,150,50,705
192,22,150,110,478
192,23,150,170,289
193,0,150,160,154
193,1,150,195,96
193,2,150,170,78
193,3,150,140,37
193,4,150,170,31
193,5,150,160,117
193,6,150,170,713
193,7,160,180,2288
193,8,160,170,4411
193,9,155,215,2073
193,10,150,210,846
193,11,150,195,843
193,12,150,230,1100
193,13,150,230,1008
193,14,145,180,601
193,15,145,205,1029
193,16,150,220,1566
193,17,150,210,3288
193,18,150,210,3349
193,19,150,185,1889
193,20,145,195,1140
193,21,140,220,867
193,22,140,200,707
193,23,130,160,398
194,0,125,120,245
194,1,115,110,162
194,2,105,90,109
194,3,100,120,44
194,4,90,130,44
194,5,90,140,124
194,6,85,140,646
194,7,90,130,2295
194,8,95,130,4684
194,9,105,110,2430
194,10,125,90,1183
194,11,155,65,1147
194,12,155,120,1538
194,13,155,90,1526
194,14,160,100,1421
194,15,160,60,1421
194,16,160,60,1877
194,17,155,65,3664
194,18,145,50,3538
194,19,130,40,2001
194,20,130,20,1306
194,21,120,0,916
194,22,115,20,783
194,23,110,20,572
195,0,110,40,311
195,1,100,20,204
195,2,100,40,145
195,3,90,50,105
195,4,85,50,71
195,5,90,50,140
195,6,80,40,554
195,8,95,40,4360
195,9,115,20,2383
195,10,140,40,1333
195,11,145,80,1333
195,12,160,80,1641
195,13,160,90,1842
195,14,170,110,1681
195,15,170,100,1755
195,16,165,120,2389
195,17,155,140,3744
195,18,140,130,3121
195,19,130,90,1763
195,20,130,70,1055
195,21,120,65,742
195,22,120,65,660
195,23,120,60,674
196,0,100,65,161
196,1,95,40,118
196,2,90,30,64
196,3,90,60,63
196,4,95,60,47
196,5,100,75,118
196,6,100,70,630
196,7,100,80,2101
196,8,100,80,4547
196,9,105,110,2252
196,10,120,160,1072
196,11,120,130,1020
196,12,130,140,1342
196,13,130,140,1279
196,14,130,150,1210
196,15,140,160,1337
196,16,140,170,1852
196,17,135,130,3800
196,18,125,85,3631
196,19,120,65,1823
196,20,120,80,1175
196,21,110,100,803
196,22,110,130,540
196,23,100,90,307
197,0,100,130,226
197,1,100,110,83
197,2,90,130,63
197,3,95,140,36
197,4,90,160,42
197,5,90,140,142
197,6,90,130,702
197,7,90,110,2377
197,8,95,110,4890
197,9,105,160,2327
197,10,115,160,1126
197,11,120,150,958
197,12,125,185,1264
197,13,130,185,1290
197,14,130,185,1199
197,15,120,170,1222
197,16,120,150,1806
197,23,100,110,361
198,0,90,110,186
198,1,90,110,130
198,2,80,130,69
198,3,80,90,33
198,4,80,70,37
198,5,70,70,124
198,6,70,70,684
198,7,80,90,2229
198,8,80,70,4727
198,9,95,130,2248
198,10,110,170,1149
198,11,120,190,1026
198,12,130,220,1327
198,13,130,190,1309
198,14,130,190,1216
198,15,130,200,1159
198,16,130,190,1783
198,17,130,170,3280
198,18,120,170,3015
198,19,120,130,1849
198,20,120,110,1190
198,21,110,150,773
198,22,110,130,615
198,23,110,90,421
199,0,110,90,240
199,1,100,90,142
199,2,100,130,93
199,3,100,90,47
199,4,100,110,52
199,5,100,150,121
199,6,100,130,667
199,7,100,110,2228
199,8,100,110,4546
199,9,100,130,2254
199,10,110,150,1083
199,11,110,130,962
199,12,115,170,1242
199,13,130,170,1257
199,14,130,140,1210
199,15,130,140,1354
199,16,120,150,1925
199,17,120,85,3438
199,18,120,130,3105
199,19,120,120,1783
199,20,120,160,1168
199,21,120,140,819
199,22,120,170,619
199,23,120,160,519
200,0,120,140,296
200,1,120,170,220
200,2,120,160,105
200,3,120,160,68
200,4,120,160,62
200,5,120,170,135
200,6,120,180,560
200,7,120,180,1894
200,8,120,180,4168
200,9,120,170,2200
200,10,125,185,1092
200,11,125,190,1088
200,12,125,180,1405
200,13,130,195,1461
200,14,140,190,1304
200,15,140,180,1492
200,16,135,195,2007
200,17,130,150,3368
200,18,130,120,2663
200,19,130,140,1506
200,20,130,140,986
200,21,120,140,773
200,22,120,140,650
200,23,120,140,572
201,0,120,55,186
201,1,120,65,129
201,2,120,55,99
201,3,120,65,51
201,4,120,50,62
201,5,120,60,127
201,6,120,60,603
201,7,120,50,2059
201,8,120,65,4275
201,9,130,100,2205
201,10,130,100,953
201,11,135,100,922
201,12,140,100,1154
201,13,140,100,1185
201,14,140,100,1173
201,15,140,100,1337
201,16,140,90,1743
201,17,140,75,3719
201,18,135,60,3330
201,19,130,60,1898
201,20,130,70,1135
201,21,125,80,784
201,22,115,50,478
201,23,105,60,345
202,0,100,55,176
202,1,90,65,107
202,2,90,65,74
202,3,90,50,47
202,4,90,60,36
202,5,90,35,121
202,6,90,55,677
202,7,90,60,2398
202,8,90,60,4699
202,9,100,50,2287
202,10,115,100,1146
202,11,125,100,966
202,12,130,120,1282
202,13,140,120,1362
202,14,150,160,1373
202,15,150,130,1437
202,16,150,110,2089
202,17,150,60,3818
202,18,140,65,3490
202,19,135,50,1937
202,20,130,65,1234
202,21,115,80,845
202,22,110,100,701
202,23,110,110,416
203,0,110,120,191
203,1,105,120,114
203,2,100,150,53
203,3,100,140,33
203,4,110,110,37
203,5,110,130,93
203,6,110,130,352
203,7,110,150,1430
203,8,110,150,2139
203,9,110,160,792
203,10,110,180,317
203,11,120,170,298
203,12,120,180,391
203,13,130,195,440
203,14,130,190,537
203,15,140,190,745
203,16,140,160,1282
203,17,140,160,2775
203,18,145,140,2704
203,19,150,150,1541
203,20,150,180,982
203,21,150,170,706
203,22,150,140,592
203,23,150,160,378
204,0,150,160,194
204,1,140,215,128
204,2,140,240,68
204,3,140,250,55
204,4,140,230,51
204,5,140,205,125
204,6,140,180,612
204,7,135,170,2154
204,8,135,160,4461
204,9,140,195,2256
204,10,150,215,1039
204,11,150,260,976
204,12,150,250,1269
204,13,140,215,1285
204,14,140,205,1226
204,15,140,175,1343
204,16,140,130,1916
204,17,140,120,3314
204,18,140,120,3003
204,19,140,120,1801
204,20,135,70,1078
204,21,130,75,826
204,22,130,50,666
204,23,130,50,480
205,0,125,20,322
205,1,120,20,219
205,2,120,0,107
205,3,120,20,84
205,4,120,50,53
205,5,120,60,124
205,6,110,70,603
205,7,115,70,1817
205,8,120,70,4153
205,9,120,60,2244
205,10,130,65,1131
205,11,140,120,1159
205,12,140,150,1479
205,13,140,130,1416
205,14,140,140,1324
205,15,140,110,1543
205,16,140,90,2027
205,17,140,70,3280
205,18,140,80,2605
205,19,135,100,1535
205,20,130,70,998
205,21,130,80,762
205,22,130,70,653
205,23,125,90,635
206,0,70,90,179
206,1,75,120,117
206,2,65,120,70
206,3,80,120,42
206,4,90,100,43
206,5,85,130,121
206,6,90,120,642
206,7,100,150,2063
206,8,105,160,4133
206,9,120,150,1991
206,10,130,160,1086
206,11,145,180,1112
206,12,155,180,1393
206,13,160,195,1430
206,14,160,150,1396
206,15,150,180,1570
206,16,140,140,1874
206,17,130,130,3277
206,18,120,150,3178
206,19,120,70,1813
206,20,130,100,1062
206,21,130,100,788
206,22,130,120,565
206,23,130,140,419
207,0,130,110,242
207,1,125,70,113
207,2,125,120,126
207,3,120,130,37
207,4,120,160,59
207,5,120,120,127
207,6,130,140,698
207,7,120,150,2355
207,8,125,140,4463
207,9,130,150,1980
207,10,145,120,1109
207,11,155,160,1216
207,12,165,170,1505
207,13,180,160,1612
207,14,175,170,1481
207,15,170,150,1589
207,16,165,120,1990
207,17,160,110,3352
207,18,155,90,3285
207,19,150,65,1896
207,20,150,110,1209
207,21,150,70,905
207,22,150,85,658
207,23,140,65,429
208,0,140,75,217
208,1,140,90,124
208,2,140,80,73
208,3,140,65,66
208,4,130,100,44
208,5,130,70,65
208,6,130,120,243
208,7,130,120,742
208,8,130,150,1775
208,9,135,150,1256
208,10,135,150,872
208,11,140,120,906
208,12,150,130,1217
208,13,150,110,1299
208,14,160,130,1221
208,15,160,120,1384
208,16,155,100,1920
208,17,140,90,3033
208,18,130,110,2890
208,19,120,130,1638
208,20,120,90,1074
208,21,120,100,842
208,22,120,100,555
208,23,115,110,425
209,0,110,90,238
209,1,100,80,157
209,2,100,100,111
209,3,100,80,81
209,4,110,90,57
209,5,110,70,112
209,6,120,130,643
209,7,120,110,2090
209,8,135,110,4339
209,9,150,150,2144
209,10,155,170,1180
209,11,150,170,1096
209,12,150,170,1263
209,13,160,185,1276
209,14,150,180,1194
209,15,150,150,1308
209,16,150,150,1626
209,17,145,140,2822
209,18,150,150,2197
209,19,140,160,1295
209,20,140,180,737
209,21,140,160,596
209,22,140,140,384
209,23,145,100,393
210,0,150,110,254
210,1,150,120,182
210,2,145,150,100
210,3,145,130,107
210,4,150,120,72
210,5,150,170,111
210,6,145,200,451
210,7,140,190,1005
210,8,140,160,1965
210,9,140,170,1068
210,10,150,150,860
210,11,155,150,949
210,12,160,180,1315
210,13,160,100,1511
210,14,160,90,1403
210,15,155,120,1390
210,16,150,100,1825
210,17,145,110,2768
210,18,140,140,2242
210,19,140,100,1467
210,20,140,120,885
210,21,140,130,724
210,22,140,120,671
210,23,135,130,645
211,0,95,40,163
211,1,90,60,107
211,2,90,65,48
211,3,90,55,32
211,4,90,60,46
211,5,90,70,110
211,6,85,80,559
211,7,90,70,1982
211,8,95,70,4109
211,9,100,80,2036
211,10,110,90,961
211,11,110,100,855
211,12,115,110,1133
211,13,130,70,1175
211,14,135,80,1082
211,15,130,100,1256
211,16,110,140,1717
211,17,110,160,3294
211,18,110,140,3071
211,19,120,130,1733
211,20,115,140,981
211,21,110,110,711
211,22,100,100,523
211,23,100,80,349
212,0,100,90,152
212,1,105,70,102
212,2,105,100,65
212,3,110,90,28
212,4,110,80,52
212,5,110,110,137
212,6,105,140,711
212,7,105,120,2486
212,8,110,130,4742
212,9,110,110,2125
212,10,120,130,1079
212,11,125,140,984
212,12,130,95,1132
212,13,130,75,1192
212,14,130,110,1016
212,15,130,80,1203
212,16,130,90,1802
212,17,130,110,3357
212,18,130,70,3326
212,19,135,75,1940
212,20,130,50,1135
212,21,125,40,841
212,22,120,35,687
212,23,120,30,416
213,0,120,50,242
213,1,120,80,125
213,2,115,55,62
213,3,120,35,24
213,4,120,40,39
213,5,120,20,81
213,6,120,60,336
213,7,120,75,989
213,8,125,65,2086
213,9,130,65,1446
213,10,140,70,808
213,11,145,90,708
213,12,150,140,1052
213,13,150,120,990
213,14,150,110,957
213,15,150,100,1155
213,16,150,90,1654
213,17,145,100,3143
213,18,145,110,2968
213,19,140,120,1782
213,20,140,120,995
213,21,140,110,752
213,22,140,110,602
213,23,140,80,466
214,0,140,80,242
214,1,145,65,133
214,2,145,65,56
214,3,140,65,35
214,4,140,90,48
214,5,145,100,104
214,6,150,110,608
214,7,150,130,2105
214,8,155,140,4366
214,9,160,160,2105
214,10,160,140,914
214,11,160,180,857
214,12,160,195,1076
214,13,160,180,1132
214,14,155,185,659
214,15,150,120,607
214,16,145,170,745
214,17,145,140,2023
214,18,150,200,2361
214,19,155,195,1441
214,20,160,205,1002
214,21,160,150,756
214,22,160,205,629
214,23,150,170,499
215,0,150,140,305
215,1,150,150,170
215,2,150,140,107
215,3,150,160,71
215,4,150,185,55
215,5,145,150,148
215,6,140,150,563
215,7,150,180,1975
215,8,150,190,3916
215,9,150,195,1439
215,10,150,180,547
215,11,160,210,571
215,12,170,195,1056
215,13,180,220,1076
215,14,180,210,991
215,15,180,195,1162
215,16,180,195,1735
215,17,180,220,2862
215,18,180,220,2372
215,19,180,205,1399
215,20,170,195,936
215,21,170,130,718
